case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action
1,2,detector_conditioned_extract,194,who wrote the song fly me to the moon,Bart Howard,Bart Howard,Frank Sinatra,Bart Howard,0.0,0.7953177357930691,0.7953177357930691,False,True,0.010677492246031761,0.9782746434211731,0.9237701296806335,0.02712038718163967,contradict,entailed,fixed,force_extract_rerank
1,2,detector_conditioned_extract,371,how many ceos of fortune 500 companies are female,32,32,27,are female,0.0,0.0,0.0,False,False,0.025259993970394135,0.9536250829696655,0.19939535856246948,0.16868726909160614,contradict,neutral,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,254,who does the civil rights act of 1964 protect,all Americans,all Americans,Protects individuals,national origin,0.29352008115034556,0.29501569075509904,0.0014956096047534784,False,False,0.1356046199798584,0.031243791803717613,0.6647402048110962,0.018994953483343124,neutral,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,414,where is the tablet of the ten commandments,in the Ark of the Covenant,in the Ark of the Covenant,Mount Sinai,Mount Sinai,0.0,0.0,0.0,False,False,0.02565379999577999,0.919123113155365,0.02565379999577999,0.919123113155365,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,the university's science club in 1886,Kansas,Kansas,0.0,0.0,0.0,False,False,0.08412803709506989,0.7358103394508362,0.08412803709506989,0.7358103394508362,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,694,where was the movie the glass castle filmed,"Welch, West Virginia","Welch, West Virginia",Filmed in Oregon,Filmed in Oregon,0.0,0.0,0.0,False,False,0.0008382335072383285,0.9962627291679382,0.0008382335072383285,0.9962627291679382,contradict,contradict,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,590,what is an international system in international relations,"the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global","the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global",United Nations,global level,0.07945990106090903,0.48593597079373224,0.40647606973282324,False,False,0.08248255401849747,0.09574222564697266,0.8523683547973633,0.024431604892015457,neutral,entailed,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,556,who sang the original song send in the clowns,Glynis Johns,Glynis Johns,Judy Collins,Judy Collins,0.0,0.0,0.0,False,False,0.024885408580303192,0.9565762877464294,0.024885408580303192,0.9565762877464294,contradict,contradict,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,741,where do the question marks go in spanish,before the first letter of an interrogative sentence,before the first letter of an interrogative sentence,¡Hay! (There are!),a sentence,0.0,0.5018680382985621,0.5018680382985621,False,False,0.13499568402767181,0.5980315208435059,0.86726975440979,0.041024040430784225,contradict,entailed,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,279,when did world war one begin and end,28 July 1914 to 11 November 1918,28 July 1914 to 11 November 1918,1914,1914 - 1918,0.40813531419262294,0.7708603993197903,0.3627250851271674,False,False,0.8120965361595154,0.07048716396093369,0.9503836631774902,0.013843636028468609,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,760,who were the first kings to issue coins bearing their names,the Indo-Greek kings,the Indo-Greek kings,the Great,the Great,0.10297198966145514,0.10760341584682463,0.004631426185369492,False,False,0.4367057681083679,0.30798861384391785,0.4367057681083679,0.30798861384391785,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,427,who plays the little girl in jurassic park,Ariana Clarice Richards,Ariana Clarice Richards,Judy Greer,Judy Greer,0.0,0.0,0.0,False,False,0.0035659228451550007,0.9924456477165222,0.0035659228451550007,0.9924456477165222,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,102,where is wind power used most in the united states,Texas,Texas,Texas,Texas,0.8611922515695916,0.9105455054109917,0.0493532538414001,True,True,0.9208461046218872,0.01229799259454012,0.9208461046218872,0.01229799259454012,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,356,what happened to jake and miley on hannah montana forever,Miley finally ends it with him,Miley finally ends it with him,got married,got married,0.0,0.0,0.0,False,False,0.0049734036438167095,0.9881753921508789,0.0049734036438167095,0.9881753921508789,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,589,who negotiated an agreement with japan concerning the future of korea,Taft,Taft,Syngman Rhee,Syngman Rhee,0.0,0.0,0.0,False,False,0.053373418748378754,0.868861973285675,0.053373418748378754,0.868861973285675,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,491,where is the food stored in a yam plant,an edible tuber,an edible tuber,Yam storage,Yam storage,0.08397100635338575,0.08397100635338575,0.0,False,False,0.04049608111381531,0.07895527780056,0.04049608111381531,0.07895527780056,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,262,christmas though a christian holiday began as a celebration of,pre-Christian festivals that were celebrated around the winter solstice,pre-Christian festivals that were celebrated around the winter solstice,Winter,winter solstice,0.46257277213735515,0.5905255859868538,0.12795281384949864,False,False,0.7964228987693787,0.043848857283592224,0.9213814735412598,0.007657184265553951,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,10,when did scotland last qualify for world cup,1998,1998,1998,1998,0.9185231912555173,0.9195192325534298,0.000996041297912531,True,True,0.9410737156867981,0.012412390671670437,0.9410737156867981,0.012412390671670437,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,644,where was the original planet of the apes filmed at,California,California,California,California,0.9013472151150927,0.9146664898982272,0.013319274783134438,True,True,0.9346468448638916,0.014155191369354725,0.9346468448638916,0.014155191369354725,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,190,tallest building in the world of all time,Burj Khalifa,Burj Khalifa,Burj Khalifa,Burj Khalifa,0.8670296025834978,0.8685139425471425,0.0014843399636447208,True,True,0.9034217596054077,0.042689643800258636,0.9034217596054077,0.042689643800258636,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,783,what type of car is a jeep considered,light utility vehicles,light utility vehicles,an SUV,SUV,0.34462569006718696,0.4033405770314858,0.05871488696429883,False,False,0.5896748900413513,0.02310430258512497,0.7095547914505005,0.01781860925257206,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri Station,Himadri,Himadri,0.653952388005952,0.653952388005952,0.0,True,True,0.8458517789840698,0.06934938579797745,0.8458517789840698,0.06934938579797745,entailed,entailed,already_correct,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,197,where does the red wolf live in the world,the southeastern United States,the southeastern United States,North America,North America,0.3210322907567025,0.3210322907567025,0.0,False,False,0.49692949652671814,0.16217947006225586,0.49692949652671814,0.16217947006225586,neutral,neutral,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,434,who did corbin dance with on dancing with the stars,Karina Smirnoff,Karina Smirnoff,Peta Murgatroyd,Peta Murgatroyd,0.0,0.0,0.0,False,False,0.014700132422149181,0.9583602547645569,0.014700132422149181,0.9583602547645569,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,301,who starred in the pirates of the caribbean,Johnny Depp,Johnny Depp,JOHNNY DEPP,JOHNNY DEPP,0.9041991838626564,0.9160088443569839,0.011809660494327523,True,True,0.9458698034286499,0.017451170831918716,0.9458698034286499,0.017451170831918716,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,355,what is the purpose of the terra satelite,to monitor the state of Earth's environment and ongoing changes in its climate system,to monitor the state of Earth's environment and ongoing changes in its climate system,Earth observation,Earth observation,0.507071531296242,0.5073118615313433,0.0002403302351012826,False,False,0.9141459465026855,0.004632930736988783,0.9141459465026855,0.004632930736988783,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,37,who has the highest paid contract in the nba,Stephen Curry,Stephen Curry,Stephen Curry,Stephen Curry,0.9048733081109823,0.9055233709886671,0.000650062877684765,True,True,0.9291732907295227,0.020092986524105072,0.9291732907295227,0.020092986524105072,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,136,where does patience is a virtue come from,"""Psychomachia,"" an epic poem written in the fifth century.","""Psychomachia,"" an epic poem written in the fifth century.",Bible,Bible,0.0,0.0,0.0,False,False,0.009255723096430302,0.969918429851532,0.009255723096430302,0.969918429851532,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,9,the fellowship of the ring director's cut length,228 minutes,228 minutes,204 minutes,204 minutes,0.0,0.0,0.0,False,False,0.05086306110024452,0.9217197299003601,0.05086306110024452,0.9217197299003601,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,685,what is the movie about six degrees of separation,Six Degrees of Separation,Six Degrees of Separation,Separation,Separation,0.5695803476497531,0.5700986409094184,0.0005182932596653478,False,False,0.8735805749893188,0.02360268495976925,0.8735805749893188,0.02360268495976925,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,584,how many times have the winter olympics been in the usa since 1924,four,four,4,4,0.6719763719150798,0.6761251859972254,0.004148814082145624,False,False,0.9412561058998108,0.008502927608788013,0.9412561058998108,0.008502927608788013,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,82,when was the first australian prime minister elected,Sir Edmund Barton,Sir Edmund Barton,1901,1901,0.04365977291017771,0.045607298612594604,0.001947525702416894,False,False,0.10245078057050705,0.271963506937027,0.10245078057050705,0.271963506937027,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,196,who wrote from now on from the greatest showman,Joseph Trapanese,Joseph Trapanese,Benjamin,Benjamin,0.0,0.0,0.0,False,False,0.045842863619327545,0.9368634819984436,0.045842863619327545,0.9368634819984436,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,636,when did the log flume closed at alton towers,2015,2015,Closed in 2004,Closed in 2004,0.0,0.0,0.0,False,False,0.008157601580023766,0.9487707614898682,0.008157601580023766,0.9487707614898682,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,277,who played gareth in four weddings and a funeral,Simon Callow,Simon Callow,Matthew Rhys,Matthew Rhys,0.0,0.0,0.0,False,False,0.004767005331814289,0.9892218112945557,0.004767005331814289,0.9892218112945557,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,134,what was the purpose of the enabling act,"gave the German Cabinet – in effect, Chancellor Adolf Hitler – the power to enact laws without the involvement of","gave the German Cabinet – in effect, Chancellor Adolf Hitler – the power to enact laws without the involvement of",rights laws,Constitutional amendment,0.01877370849251747,0.0,-0.01877370849251747,False,False,0.013697966001927853,0.042915910482406616,0.10522773116827011,0.2302953004837036,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,645,who is the coach for the ottawa senators,Guy Boucher,Guy Boucher,Dave Cameron,Dave Cameron,0.0,0.0,0.0,False,False,0.0035296024288982153,0.9914793372154236,0.0035296024288982153,0.9914793372154236,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,308,what album is sacrifice by elton john on,Sleeping with the Past,Sleeping with the Past,Honky Château,Honky Château,0.0,0.0,0.0,False,False,0.15787608921527863,0.57752925157547,0.15787608921527863,0.57752925157547,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,567,in which country were the two battles of el alamein fought,the Egyptian railway halt of El Alamein,the Egyptian railway halt of El Alamein,Egypt,Egypt,0.5959962560236454,0.597048606481403,0.0010523504577576448,False,False,0.8128756284713745,0.032851915806531906,0.8128756284713745,0.032851915806531906,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,211,who became king of erebor after thorin dies,Dáin,Dáin,Dain Ironfoot,Dain Ironfoot,0.1967137138731778,0.1979134237766266,0.001199709903448809,False,False,0.05155123025178909,0.31043288111686707,0.05155123025178909,0.31043288111686707,neutral,neutral,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,791,who has most followers on instagram in world,Instagram's own account,Instagram's own account,Ariana Grande,Ariana Grande,0.0,0.0,0.0,False,False,0.16719482839107513,0.5137186050415039,0.16719482839107513,0.5137186050415039,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,140,where was the movie silver linings playbook filmed,"Upper Darby, Ridley Park, and Lansdowne small communities just outside Philadelphia, Pennsylvania","Upper Darby, Ridley Park, and Lansdowne small communities just outside Philadelphia, Pennsylvania",Philadelphia,Philadelphia,0.010092776555281416,0.015331816214781538,0.005239039659500122,False,False,0.3395530879497528,0.5163504481315613,0.3395530879497528,0.5163504481315613,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,457,who is the young man in hawthorne's my kinsman major molineux,Robin,Robin,Major Molineux,Major Molineux,0.0,0.0,0.0,False,False,0.05138120427727699,0.8618809580802917,0.05138120427727699,0.8618809580802917,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,170,when did drop it like it's hot release,"September 12, 2004","September 12, 2004",2005,2005,0.0,0.0,0.0,False,False,0.013783726841211319,0.9575517177581787,0.013783726841211319,0.9575517177581787,contradict,contradict,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,540,what are the power of supreme court in the philippines,administrative supervision over all courts and the personnel thereof,administrative supervision over all courts and the personnel thereof,Judicial review,power to:,0.0033678097650408773,0.1599252413958311,0.15655743163079022,False,False,0.2718782126903534,0.47909075021743774,0.5916171073913574,0.143768772482872,neutral,entailed,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,538,what is the time setting of game of thrones,medieval,medieval,700s,medieval times,0.11125461142510176,0.7401514854809891,0.6288968740558873,False,True,0.08300365507602692,0.029095008969306946,0.740013599395752,0.008957935497164726,neutral,entailed,fixed,force_extract_rerank
0,2,detector_conditioned_extract,554,how many episodes in game if thrones season 7,seven,seven,7,7,0.6811243420024403,0.6824540247698315,0.0013296827673912048,False,False,0.9502915143966675,0.0059167505241930485,0.9502915143966675,0.0059167505241930485,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,736,who hosted and won the inagural world cup,Uruguay,Uruguay,England,England,0.0,0.0,0.0,False,False,0.003705372102558613,0.9915428161621094,0.003705372102558613,0.9915428161621094,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,359,what is the supreme court's major power,ultimate (and largely discretionary) appellate jurisdiction over all federal courts and state court cases involving issues of federal law plus,ultimate (and largely discretionary) appellate jurisdiction over all federal courts and state court cases involving issues of federal law plus,the Constitution,making decisions,0.06503932746127247,0.10926754456013442,0.04422821709886195,False,False,0.11683113873004913,0.17063330113887787,0.2665070593357086,0.03171708434820175,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,199,total number of mna in pakistan national assembly,332,332,342,342,0.19980692255776378,0.2000825297087431,0.0002756071509793234,False,False,0.6273707747459412,0.20826779305934906,0.6273707747459412,0.20826779305934906,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,66,when does ellen's new game show start,"December 18, 2017","December 18, 2017",Tonight,Tonight,0.03627487923949957,0.038005292415618896,0.0017304131761193275,False,False,0.24934743344783783,0.3099735379219055,0.24934743344783783,0.3099735379219055,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,The Passing of Mr. Quinn,Orient Express,Orient Express,0.0,0.0,0.0,False,False,0.09120599925518036,0.6465768218040466,0.09120599925518036,0.6465768218040466,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,729,what's the nba record for most points in a half,59,59,70,70,0.0,0.0,0.0,False,False,0.015997547656297684,0.9659696817398071,0.015997547656297684,0.9659696817398071,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,335,who is new prime minister of italy 2018,TBD,TBD,Giuseppe Conte,Giuseppe Conte,0.0,0.0,0.0,False,False,0.05865819379687309,0.718937873840332,0.05865819379687309,0.718937873840332,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,35,when did the sat become out of 1600,2016,2016,1978,1978,0.0,0.0,0.0,False,False,0.03873606026172638,0.9300711154937744,0.03873606026172638,0.9300711154937744,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,517,what is the number of cities in texas,961,961,9,9,0.0,0.0,0.0,True,True,0.022064408287405968,0.9655041694641113,0.022064408287405968,0.9655041694641113,contradict,contradict,already_correct,force_extract_rerank
0,2,detector_conditioned_extract,600,when is if loving you is wrong coming back season 4,"March 7, 2018","March 7, 2018",the network,the network,0.0,0.0,0.0,False,False,0.10324805229902267,0.22800466418266296,0.10324805229902267,0.22800466418266296,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,121,ajay devgan preity zinta and madhuri dixit movie,Yeh Raaste Hain Pyaar Ke,Yeh Raaste Hain Pyaar Ke,Hota Hai,Hota Hai,0.2226698400452733,0.22423313483595847,0.0015632947906851768,False,False,0.6874731779098511,0.211576908826828,0.6874731779098511,0.211576908826828,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,154,who did the music for your lie in april,Masaru Yokoyama,Masaru Yokoyama,Yuki Kajiura,Yuki Kajiura,0.0,0.0,0.0,False,False,0.026130322366952896,0.9581875205039978,0.026130322366952896,0.9581875205039978,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,703,where does blonde hair green eyes come from,a low concentration in pigmentation,a low concentration in pigmentation,Genetics,Genetic inheritance,0.022615514881908896,0.03678453639149666,0.014169021509587765,False,False,0.1302485316991806,0.3826543986797333,0.10261405259370804,0.298062801361084,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,261,who sings the wizards of waverly place theme song,Selena Gomez,Selena Gomez,Selena Gomez,Selena Gomez,0.8985840940754861,0.8990433518216014,0.0004592577461153269,True,True,0.9255441427230835,0.02440134435892105,0.9255441427230835,0.02440134435892105,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,253,where was uncle tom's cabin first published,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue","in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",Harper's Magazine,Harper's Magazine,0.0,0.0,0.0,False,False,0.010598246939480305,0.9694939255714417,0.010598246939480305,0.9694939255714417,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,250,what's the population of prince edward island,"142,907 residents","142,907 residents","150,000","150,000",0.0,0.0,0.0,False,False,0.12011995166540146,0.7868093252182007,0.12011995166540146,0.7868093252182007,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,138,where is the taurus mountains located on a map,37°N 33°E﻿ / ﻿37°N 33°E,37°N 33°E﻿ / ﻿37°N 33°E,located in Turkey,located in Turkey,0.08042015488026663,0.08053285628557205,0.00011270140530542094,False,False,0.012551330029964447,0.09733571857213974,0.012551330029964447,0.09733571857213974,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,157,when did disney art of animation resort open,"May 31, 2012","May 31, 2012",1983,1983,0.0,0.0,0.0,False,False,0.03138556331396103,0.9458502531051636,0.03138556331396103,0.9458502531051636,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,651,where is south pole located on a map,on the continent of Antarctica,on the continent of Antarctica,Antarctica,Antarctica,0.7472455479266743,0.7494240451666216,0.0021784972399473412,False,False,0.9308547377586365,0.013350177556276321,0.9308547377586365,0.013350177556276321,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,790,what is the cross on a letter t called,crossbar,crossbar,Tail,Tail,0.0,0.0,0.0,False,False,0.16917656362056732,0.7275828123092651,0.16917656362056732,0.7275828123092651,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,666,tumhi ho bandhu sakha tumhi cast real name,Chandni Bhagwanani,Chandni Bhagwanani,their permission,their permission,0.13659363910555838,0.13703215830028057,0.00043851919472218115,False,False,0.3019132614135742,0.11294721066951752,0.3019132614135742,0.11294721066951752,neutral,neutral,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,233,once upon time in india kis film ka tag line hai,Lagaan (English: Taxation; also called Lagaan: Once Upon a Time in India),Lagaan (English: Taxation; also called Lagaan: Once Upon a Time in India),Sholay,Lagaan,0.0,0.5112152026622343,0.5112152026622343,False,False,0.05460172891616821,0.9039090871810913,0.8503503799438477,0.08801022917032242,contradict,entailed,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,417,who beat university of virginia in basketball this year,West Virginia,West Virginia,Duke,Duke,0.0,0.0,0.0,False,False,0.022297710180282593,0.9529678225517273,0.022297710180282593,0.9529678225517273,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,424,what is the order of the netflix marvel shows,Marvel's Daredevil,Marvel's Daredevil,The Defenders,The Defenders,0.03443011846393347,0.03588259220123291,0.0014524737372994395,False,False,0.4034408926963806,0.32058703899383545,0.4034408926963806,0.32058703899383545,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,99,what is the source of electrons during photosynthesis,"suitable substances, such as water","suitable substances, such as water",Water,Water,0.779903533711719,0.7803355861750121,0.00043205246329303115,False,False,0.9753326773643494,0.0019799498841166496,0.9753326773643494,0.0019799498841166496,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,413,who is allowed to be apart of the european union,a candidate state must be a free market democracy,a candidate state must be a free market democracy,member states,member states,0.25650448370724915,0.25819058530032635,0.0016861015930771939,False,False,0.6339175701141357,0.14522551000118256,0.6339175701141357,0.14522551000118256,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,646,what is the meaning of veronica in english,"""she who brings victory""","""she who brings victory""","faithful"" in English","faithful"" in English",0.029844193533062946,0.03167945742607117,0.0018352638930082266,False,False,0.36365190148353577,0.34160271286964417,0.36365190148353577,0.34160271286964417,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,603,who is credited with the discovery of the neutron,James Chadwick,James Chadwick,Chadwick,Chadwick,0.7794332720090946,0.7812858022501072,0.0018525302410126177,True,True,0.8826876282691956,0.040886685252189636,0.8826876282691956,0.040886685252189636,entailed,entailed,already_correct,mid_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,176,who wrote the book the origin of species,Charles Darwin,Charles Darwin,Charles Darwin,Charles Darwin,0.9111289916699753,0.9113837340753526,0.0002547424053772618,True,True,0.943988561630249,0.020809883251786232,0.943988561630249,0.020809883251786232,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,182,who wrote and performed i can only imagine,Christian rock band MercyMe,Christian rock band MercyMe,MercyMe,MercyMe,0.7623897151928396,0.7636741561722011,0.0012844409793615341,False,False,0.9393472671508789,0.019520116969943047,0.9393472671508789,0.019520116969943047,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,2,detector_conditioned_extract,115,where did the name kaiser permanente come from,"Permanente Creek, which flowed past Henry Kaiser's first cement plant on Black Mountain in Cupertino, California","Permanente Creek, which flowed past Henry Kaiser's first cement plant on Black Mountain in Cupertino, California",Permanente in 1945,Permanente in 1945,0.07208164953871779,0.07942407005711608,0.007342420518398285,False,False,0.03131083399057388,0.2897797226905823,0.03131083399057388,0.2897797226905823,neutral,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,56,who was the chicago bears quarterback last year,Jay Cutler,Jay Cutler,Mitchell Trubisky,Mitchell Trubisky,0.0,0.0,0.0,False,False,0.1909901350736618,0.737860918045044,0.1909901350736618,0.737860918045044,contradict,contradict,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,287,how many countries in the world have scouts,216,216,200,scouts worldwide,0.0,0.0,0.0,False,False,0.03597392141819,0.9399318695068359,0.04176498204469681,0.14657148718833923,contradict,neutral,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,628,the mughal garden of rashtrapati bhavan is modelled on which garden,charbagh,charbagh,Taj Mahal,Taj Mahal,0.0,0.0,0.0,False,False,0.0348348468542099,0.9339476823806763,0.0348348468542099,0.9339476823806763,contradict,contradict,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,796,various artists the secret of my success songs,"""The Secret of My Success"" (performed by Night Ranger)","""The Secret of My Success"" (performed by Night Ranger)",Bruce Springsteen,Various artists,0.0,0.0661645656451583,0.0661645656451583,False,False,0.015389088541269302,0.9546394944190979,0.15036572515964508,0.008222423493862152,contradict,neutral,still_wrong,force_extract_rerank
1,2,detector_conditioned_extract,490,who are the cast members of ncis new orleans,Scott Bakula,Scott Bakula,Vanessa Ferlito,Scott Bakula,0.0,0.8000458079297096,0.8000458079297096,False,True,0.007129364646971226,0.9842137098312378,0.9328306913375854,0.026457613334059715,contradict,entailed,fixed,force_extract_rerank
1,2,detector_conditioned_extract,710,who were the nationalist in the spanish civil war,the Falange,the Falange,his allies,his faction,0.14638216104358434,0.4645603455486707,0.3181781845050864,False,False,0.15097109973430634,0.02423717826604843,0.8246604800224304,0.006181919481605291,neutral,entailed,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,537,who got the first arjun award in athletics,Gurbachan Singh Randhawa,Gurbachan Singh Randhawa,Sushil Kumar,Sushil Kumar,0.0,0.0,0.0,False,False,0.008903158828616142,0.9806588888168335,0.008903158828616142,0.9806588888168335,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,777,who is playing halftime show super bowl 50,Coldplay,Coldplay,Coldplay,Coldplay,0.8944702927395701,0.8952165226824581,0.0007462299428879771,True,True,0.919303834438324,0.02530684694647789,0.919303834438324,0.02530684694647789,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,691,who was the first chief minister of west bengal,Prafulla Chandra Ghosh of the Indian National Congress,Prafulla Chandra Ghosh of the Indian National Congress,Jyoti Basu,Jyoti Basu,0.0,0.0,0.0,False,False,0.012811304070055485,0.9694054126739502,0.012811304070055485,0.9694054126739502,contradict,contradict,still_wrong,force_extract_rerank
0,2,detector_conditioned_extract,328,a barrier that runs across a river or stream to control the flow of water,The self-closing flood barrier (SCFB),The self-closing flood barrier (SCFB),Dam,Dam,0.15384970158338546,0.16139623373746873,0.007546532154083269,False,False,0.4981870949268341,0.186043381690979,0.4981870949268341,0.186043381690979,neutral,neutral,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,2,detector_conditioned_extract,700,when's the last time michigan won a national championship in basketball,1989,1989,1989,1989,0.9130194568447769,0.9143220341205597,0.001302577275782757,True,True,0.9426717758178711,0.01767134666442871,0.9426717758178711,0.01767134666442871,entailed,entailed,already_correct,keep_high_conf
0,2,detector_conditioned_extract,734,who sang it my party and i'll cry if i want to in the 80,Dave Stewart and Barbara Gaskin,Dave Stewart and Barbara Gaskin,Cyndi Lauper,Cyndi Lauper,0.0,0.0,0.0,False,False,0.006471923552453518,0.981685996055603,0.006471923552453518,0.981685996055603,contradict,contradict,still_wrong,force_extract_rerank
